strategy_types,lookback_period,rsi_window,ma_window,rebalance_period,num_stocks,portfolio_type,combine_method,Total Return,Annual Return,Volatility,Sharpe Ratio,Max Drawdown,strategy_name
['momentum'],126,14,50,5,10,long_short,and,0.267051040398802,0.04223107815734606,0.08884207272516538,0.47534998747708973,-0.15511536230106726,momentum
"['momentum', 'rsi']",21,5,50,10,3,long_short,or,0.21167637128468053,0.03177106390377338,0.06684012655416222,0.47532920031245746,-0.13941997941130768,"momentum, rsi (OR)"
"['momentum', 'rsi', 'ma_crossover']",252,14,20,42,3,long,and,0.8243591310496003,0.12201807019243494,0.25692793034745015,0.4749116611316909,-0.3362233306803877,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",252,21,50,42,3,long,and,0.9159956139489094,0.13259735893874036,0.27931873069310914,0.47471703243713603,-0.3880583206277337,"momentum, rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,21,20,5,10,long_short,and,0.06305442441791898,0.010010253476932185,0.021094157102308317,0.4745510061569026,-0.050078137141337575,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",252,14,50,5,10,long_short,or,0.054692872862577735,0.010248897432815207,0.02160482350954758,0.47438005815164497,-0.053732682287050304,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",252,14,20,21,5,long,and,0.7339053529367192,0.11114521111820985,0.2344969873757607,0.4739728742873335,-0.34683007977063596,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi']",252,10,50,10,3,long,or,0.352735734352676,0.05956080952154563,0.12568604233210287,0.4738856313429526,-0.25318105810268954,"momentum, rsi (OR)"
"['momentum', 'ma_crossover']",252,14,50,10,10,long,and,0.7370158651197309,0.1115266344559731,0.23541767265706576,0.4737394316969337,-0.39106338349406333,"momentum, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,21,50,42,5,long_short,and,0.3253740064680104,0.048297566136068726,0.10197014846353082,0.47364416806102955,-0.14932140979239916,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,21,100,21,3,long_short,or,0.19916584494765877,0.03166947240702367,0.06686751829883528,0.4736151903453444,-0.1482839998670059,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",252,10,10,10,5,long,and,0.5438928300861905,0.0867212957500696,0.1832390743010556,0.4732685759347891,-0.3110313656773337,"momentum, rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,5,50,10,5,long_short,and,0.073527588230063,0.011847903987353137,0.02503440177334617,0.4732649134027824,-0.04735549337581191,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,10,10,5,5,long_short,or,0.04711776326121697,0.007739050919480572,0.016352840298490476,0.4732542346295011,-0.044236574800102346,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",126,14,10,21,3,long_short,and,0.6418768970036544,0.09051673959238093,0.19152781461064797,0.4726036256216368,-0.3087491204909617,"momentum, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,10,50,21,5,long_short,or,0.16982624060814588,0.027790746990862036,0.058814604365941145,0.47251439145878765,-0.08926991174771026,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",126,14,100,10,10,long_short,and,0.2235921352169985,0.03589359405554915,0.07600682895103854,0.47224169921193254,-0.11794317953245759,"momentum, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,21,50,21,10,long_short,and,0.102138875489028,0.016275751204806843,0.034483488251765726,0.4719867980285737,-0.0643862782928808,"rsi, ma_crossover (AND)"
"['momentum', 'rsi']",126,10,50,42,5,long_short,or,0.2764366183327194,0.04357614151967226,0.09237701644673878,0.47172059886559203,-0.17559770249511364,"momentum, rsi (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,21,20,21,10,long_short,and,0.09961348128597436,0.016027146361176747,0.03398494594266686,0.4715954643039538,-0.04596194790473562,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,10,10,42,10,long_short,or,0.12069135930426644,0.01926246618774763,0.04089715868115921,0.4709976636255075,-0.09027433271815288,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi']",21,21,50,42,3,long,or,0.42113870377560003,0.058921726179127054,0.1251247905884836,0.47090369463963094,-0.21241636273317432,"momentum, rsi (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,10,10,42,5,long_short,or,0.18552607016088052,0.030188041938978616,0.06412700455768652,0.47075396936437996,-0.13104146270208095,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi']",21,21,50,5,5,long_short,and,0.10571004787481386,0.016503744766082074,0.03506467640500458,0.47066582264898893,-0.08789875184148088,"momentum, rsi (AND)"
"['momentum', 'rsi', 'ma_crossover']",252,21,20,5,3,long,and,0.5734417317109728,0.09067361769469162,0.19272525934784218,0.4704812332411415,-0.32822699876255956,"momentum, rsi, ma_crossover (AND)"
['momentum'],126,14,50,10,3,long,and,0.8845337790794303,0.11710472831839192,0.24895568396788256,0.47038383077648244,-0.3811231208222572,momentum
"['rsi', 'ma_crossover']",252,10,10,21,3,long,or,0.3450086343093173,0.04910931566078425,0.10452181169500355,0.4698475357859858,-0.17653469768330943,"rsi, ma_crossover (OR)"
"['momentum', 'rsi']",63,10,50,42,3,long_short,or,0.3277993399695811,0.048618526239343485,0.10347783253168044,0.46984484550793615,-0.1848793679783236,"momentum, rsi (OR)"
"['momentum', 'rsi', 'ma_crossover']",252,14,20,21,10,long,and,0.6240595699530476,0.09730670753439763,0.20712644095974503,0.46979375053959993,-0.314432189191828,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,5,100,42,3,long_short,and,0.33186012649932994,0.05135661020841553,0.10935359902600743,0.46963804269671505,-0.17087465643447997,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,21,20,42,10,long_short,and,0.20740609371961805,0.0311778592180052,0.06639579035375959,0.4695758428642576,-0.14266950138413503,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi']",252,10,50,5,5,long,or,0.2632345823107005,0.045762604033983134,0.09751503020274878,0.46928769789473096,-0.1926418312080279,"momentum, rsi (OR)"
"['momentum', 'ma_crossover']",252,14,10,5,3,long,and,0.637926753842986,0.09909469727878584,0.2112447560866998,0.46909896896145936,-0.3713932339841791,"momentum, ma_crossover (AND)"
"['momentum', 'ma_crossover']",63,14,100,10,3,long_short,and,0.3363194370431264,0.05102737355132314,0.10879613291810664,0.4690182654721067,-0.20421904120242373,"momentum, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,10,20,42,3,long_short,and,0.4002215807432723,0.060593471664369014,0.1292250302055415,0.46889887793402596,-0.21282752403991034,"momentum, rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,10,20,42,3,long_short,and,0.17661604727995783,0.02683031787958523,0.057237698149951645,0.468752565997588,-0.14075727361719814,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,5,20,21,3,long,or,0.4640293493456573,0.06888511698936961,0.14701940277457076,0.4685443940688102,-0.20530914142260803,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",252,21,20,21,10,long_short,or,0.15610016877752808,0.028165344318662466,0.060112512785725464,0.4685437858680017,-0.14415447897701494,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",252,14,50,21,10,long,and,0.8105725865282283,0.12038944792253359,0.25697298682325065,0.46849067448999615,-0.42243546923634157,"momentum, ma_crossover (AND)"
"['momentum', 'ma_crossover']",126,14,20,21,10,long_short,and,0.3258392282347764,0.050524464115470735,0.10795037511735833,0.46803416903871825,-0.15331893818870812,"momentum, ma_crossover (AND)"
"['momentum', 'ma_crossover']",126,14,50,42,10,long_short,and,0.415971973124746,0.06266873004500972,0.13390779743886205,0.46799911016102125,-0.1899298079871019,"momentum, ma_crossover (AND)"
"['momentum', 'rsi']",126,14,50,21,3,long,or,0.39592477107212454,0.06002398420916988,0.12833151105073526,0.4677259989983261,-0.21641735303253085,"momentum, rsi (OR)"
"['momentum', 'rsi']",21,10,50,21,10,long_short,and,0.09410876233042065,0.014758728832582557,0.031566167795810125,0.46754895710025113,-0.0570409846593799,"momentum, rsi (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,14,50,10,10,long_short,and,0.1664481877327999,0.027271465150667806,0.05835426965954681,0.4673430977677598,-0.08598959779970894,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi']",21,21,50,10,5,long_short,and,0.11551964826508176,0.01796734457257565,0.03845146612603843,0.4672733287641426,-0.08626755967784827,"momentum, rsi (AND)"
"['momentum', 'rsi', 'ma_crossover']",252,10,10,21,10,long_short,or,0.13753014669854968,0.02498215152525085,0.053463870405558916,0.4672716609505571,-0.13117444147505808,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",126,14,50,5,3,long,or,0.6634772788630918,0.09301043440581025,0.19905194830572445,0.4672671390432977,-0.33071290765185113,"momentum, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",252,10,10,21,10,long,and,0.5565380705938006,0.08842008498082543,0.1892787330577375,0.467142206376951,-0.308693024698805,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,10,10,21,3,long,or,0.36814290114596027,0.05630652891206589,0.12063186427937042,0.46676331538461535,-0.20398207636408594,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,14,50,42,5,long_short,and,0.22538217652622095,0.036158270200773446,0.07747886642682006,0.4666855862550012,-0.1428375199250561,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,5,50,5,3,long_short,and,0.12160591440183799,0.01940169414083326,0.04157876169660001,0.4666251073662874,-0.08125369471343902,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'ma_crossover']",126,14,10,42,10,long_short,and,0.34138125311377254,0.05266620720837745,0.11295770470195281,0.46624714398491984,-0.18278040826361974,"momentum, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,21,20,42,5,long_short,and,0.25286546340865335,0.040182429165426026,0.08619476642189396,0.4661817745261557,-0.13503104215561235,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",252,21,10,5,10,long,and,0.4434974079625267,0.07281903277773494,0.15630284018891427,0.4658842583392775,-0.3035511367659637,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",252,5,20,21,3,long,or,0.495667936452316,0.08013758358200751,0.17212277773243823,0.4655838386862426,-0.311853598518816,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,10,50,5,3,long_short,and,0.11416478326489177,0.018108295416559894,0.03889923172711263,0.46551807355975294,-0.0821627932882858,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,14,10,42,5,long,or,0.3569482324487072,0.054790958380941834,0.11773014209321646,0.46539448102899095,-0.2232017939951101,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",63,14,50,21,5,long_short,and,0.38169700048588395,0.055628198824571706,0.119599578259461,0.46512035940370217,-0.21945874849927594,"momentum, ma_crossover (AND)"
"['momentum', 'ma_crossover']",21,14,10,5,5,long_short,or,0.12482477343243992,0.019345752825058904,0.04161129003531179,0.464915959313972,-0.04822091007685769,"momentum, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",21,5,20,5,3,long_short,or,0.13430445038999972,0.020740237180231436,0.04461472355132623,0.4648742730944235,-0.0799940861655265,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,10,50,21,3,long_short,and,0.3675552638030306,0.056227227640437194,0.12095423352010169,0.46486365961793846,-0.17798574899325614,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,5,20,21,5,long,or,0.46176948284202757,0.06859659687551689,0.1475702020749018,0.4648404346610538,-0.23430449065955028,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,5,50,5,10,long_short,and,0.07072319394780147,0.011408621939109853,0.024559545989667714,0.4645290244334932,-0.05986346242654217,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,14,10,10,10,long_short,and,0.0734944728606104,0.011619434401792583,0.025033542037676215,0.46415462839038096,-0.03610711350743001,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,14,100,21,10,long_short,or,0.07880813804168119,0.01310690128216585,0.028246388449853683,0.464020428857118,-0.05047128934509826,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",126,14,50,42,3,long,or,0.8657375582467792,0.11514953225331159,0.24845562819669648,0.46346115436817725,-0.38952078665766865,"momentum, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,21,20,21,5,long_short,and,0.1324968837803162,0.021052465734442638,0.04543130327035298,0.4633911910728919,-0.060252226809051845,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi']",252,5,50,21,10,long,or,0.2779893230942212,0.048090610798519284,0.10378905422432144,0.4633495425691041,-0.18672631885395574,"momentum, rsi (OR)"
"['momentum', 'ma_crossover']",21,14,20,10,3,long_short,or,0.23522023115528357,0.03501057831424759,0.07557472261415013,0.463257781216023,-0.15888653846174128,"momentum, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",252,14,10,42,5,long_short,and,0.397392594446319,0.06617117021212282,0.14286366488233865,0.4631770455183329,-0.18040438970764994,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,14,100,21,3,long_short,and,0.18236723099697083,0.029174054275354466,0.06301673208511911,0.4629572703952334,-0.11975630854729447,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,5,50,42,10,long,and,0.6872433349095044,0.0957234619578955,0.20696418566070238,0.4625122054442056,-0.35714987444606416,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",252,21,20,5,5,long,and,0.5276337874627997,0.0845204104075703,0.18274610859516588,0.46250183414196155,-0.32500316824948905,"momentum, rsi, ma_crossover (AND)"
['rsi'],252,5,50,10,3,long,and,0.27405770394975226,0.03982312285531697,0.08610631584705498,0.46248782639884606,-0.19865122037559224,rsi
"['momentum', 'rsi', 'ma_crossover']",126,10,50,42,3,long,or,0.4325938362953037,0.0648382542468231,0.14020709621766647,0.46244630975142687,-0.2513442956498563,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi']",63,10,50,5,3,long_short,and,0.1337027523725225,0.021234428550513718,0.04592975365502707,0.4623240244222294,-0.07615380809082195,"momentum, rsi (AND)"
"['momentum', 'rsi']",63,5,50,21,3,long,and,0.6113712485235845,0.08316150863708294,0.17994739855894615,0.4621434335981321,-0.30814502465541993,"momentum, rsi (AND)"
"['momentum', 'rsi', 'ma_crossover']",252,14,10,42,3,long_short,and,0.42091665399146927,0.06958490393337247,0.1505819290992138,0.4621066043557266,-0.20863419071754585,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,14,10,21,5,long_short,and,0.13270697751058913,0.02050593007218282,0.04438951052439312,0.46195440837119195,-0.09011058835622288,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,5,20,42,3,long_short,and,0.4248566790115371,0.0638309812295621,0.1381985697668993,0.4618787396803481,-0.2514617012884348,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,10,100,10,10,long_short,or,0.06989864919473954,0.01187726879952078,0.025730669210441946,0.46159968488890996,-0.0430063071095369,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",21,14,100,5,3,long,or,0.5466967673771495,0.07773923942536021,0.16844199745611035,0.4615193395911618,-0.27452082409847955,"momentum, ma_crossover (OR)"
"['momentum', 'rsi']",63,14,50,5,10,long_short,and,0.1255299249741204,0.019997998057384336,0.04334088374652559,0.4614118663186574,-0.08463827131502888,"momentum, rsi (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,14,50,5,5,long_short,and,0.1842735187433755,0.029997747695921673,0.06501600654129457,0.4613901913041793,-0.1138531641430307,"momentum, rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,14,20,21,10,long_short,or,0.09656398300234192,0.015119473409057171,0.03277089358428368,0.46136896969779895,-0.056202212975282606,"rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",252,21,50,21,5,long,or,0.3499078781792848,0.05913630510225243,0.12819522336702047,0.4612988187004934,-0.24345885206828355,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,21,10,10,3,long_short,or,0.10591921254586967,0.01653506549800854,0.035849633754774596,0.46123387511054653,-0.08317582929889034,"rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",252,21,20,5,10,long,and,0.489058036380037,0.07922186778456797,0.17176198220893946,0.46123051658893127,-0.31755093039751636,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi']",126,14,50,10,10,long_short,and,0.14101973611278984,0.023322201027179856,0.050592170930925655,0.46098438944282605,-0.0839845493749849,"momentum, rsi (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,21,10,42,5,long,or,0.31315586644946625,0.04876124668868398,0.1057931507679049,0.4609111869222915,-0.1962952855922504,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,5,100,5,5,long_short,and,0.17586966129958648,0.028716675831128136,0.06232852092608701,0.46073090463966143,-0.11815263256144248,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,5,100,21,3,long_short,and,0.24920869933737055,0.0396512256449324,0.08607418048503133,0.4606634117396902,-0.12406927008360957,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,10,100,42,3,long_short,or,0.5118918159501973,0.07491111166943143,0.16263852101739817,0.4605988249328574,-0.2963267163958633,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi']",252,14,50,42,10,long_short,or,0.17360387631742746,0.03112812880195337,0.06758464790028991,0.4605798767773094,-0.11285501085658178,"momentum, rsi (OR)"
"['momentum', 'rsi']",63,5,50,42,10,long_short,or,0.20865561851163772,0.032240504010070614,0.07000851217883781,0.4605226279871761,-0.1299294057612974,"momentum, rsi (OR)"
['ma_crossover'],252,14,10,10,5,long_short,and,0.15336798036430643,0.023347299260029653,0.05070172806624944,0.46048330403103604,-0.057908965164877535,ma_crossover
"['momentum', 'rsi', 'ma_crossover']",126,10,50,42,3,long,and,0.8873958075362895,0.11740102528763652,0.2549947567036253,0.4604056444348348,-0.3622677975709926,"momentum, rsi, ma_crossover (AND)"
